idIIP,nazwaGlown,kategoria,rodzaj,x,y
PL.PZGiK.320.NGRP.116104,Rokicie,miejscowość,część miasta,20.760713196176102,50.60548235427354
PL.PZGiK.320.NGRP.116107,Rokicie,miejscowość,część wsi,19.781418779504815,49.90663736874233
PL.PZGiK.320.NGRP.116110,Rokicin,miejscowość,część wsi,21.7106940625371,52.06980006635453
PL.PZGiK.320.NGRP.116111,Rokicina,miejscowość,wieś,20.14156768042322,52.33167536367558
PL.PZGiK.320.NGRP.116113,Rokicina,miejscowość,część wsi,21.573948757785356,49.650361777391865
PL.PZGiK.320.NGRP.116117,Rokiciny,miejscowość,wieś,17.711641822752487,54.34827768995946
PL.PZGiK.320.NGRP.116119,Rokiciny,miejscowość,wieś,19.80525246364651,51.661709748242544
PL.PZGiK.320.NGRP.116120,Rokiciny,miejscowość,część wsi,19.69330589649564,49.47426529656151
PL.PZGiK.320.NGRP.116121,Rokiciny-Kolonia,miejscowość,wieś,19.780541837864195,51.66634335132142
PL.PZGiK.320.NGRP.116122,Rokiciny Podhalańskie,miejscowość,wieś,19.904937832875735,49.5777971521939
PL.PZGiK.320.NGRP.116125,Rokicka,miejscowość,część wsi,19.745583268825236,49.4802411271449
PL.PZGiK.320.NGRP.116129,Rokietnica,miejscowość,wieś,16.750533774008108,52.51220794420282
PL.PZGiK.320.NGRP.116131,Rokietnica,miejscowość,wieś,22.641664619145285,49.901677914759986
PL.PZGiK.320.NGRP.116134,Rokita,miejscowość,osada,14.841218372710852,53.76450413931639
PL.PZGiK.320.NGRP.116137,Rokita,miejscowość,przysiółek wsi,21.735889617696678,50.54040180088019
PL.PZGiK.320.NGRP.116139,Rokita,miejscowość,przysiółek wsi,19.31077196417985,51.137414158163025
PL.PZGiK.320.NGRP.116140,Rokita,miejscowość,część wsi,20.49959414284774,49.47477378037697
PL.PZGiK.320.NGRP.116143,Rokitek,miejscowość,część miasta,21.73087730707388,50.68382655311618
PL.PZGiK.320.NGRP.116145,Rokitka,miejscowość,część wsi,20.85741800272359,53.365534924718695
PL.PZGiK.320.NGRP.116148,Rokitki,miejscowość,wieś,15.894499805350112,51.33974368383543
PL.PZGiK.320.NGRP.116149,Rokitki,miejscowość,część miasta,15.927635183511907,51.138640362194664
PL.PZGiK.320.NGRP.116150,Rokitki,miejscowość,wieś,17.677571098922563,54.35606537356276
PL.PZGiK.320.NGRP.116151,Rokitki,miejscowość,część wsi,18.136535029780593,54.27061969995073
PL.PZGiK.320.NGRP.116153,Bytówka,miejscowość,część wsi,17.716356386531476,54.07856977405705
PL.PZGiK.320.NGRP.116154,Rokitki,miejscowość,wieś,18.736968093009583,54.07901622956558
PL.PZGiK.320.NGRP.116156,Rokitki,miejscowość,część wsi,18.5767298850687,52.640115255577356
PL.PZGiK.320.NGRP.116157,Rokitki,miejscowość,część wsi,20.386567301363268,49.431107411883204
PL.PZGiK.320.NGRP.116163,Rokitniak,miejscowość,część wsi,21.619051976075003,52.583137580375784
PL.PZGiK.320.NGRP.116166,Rokitnica,miejscowość,wieś,15.984359877725133,51.12869804494978
PL.PZGiK.320.NGRP.116167,Rokitnica,miejscowość,wieś,15.392108986190458,52.18271603118932
PL.PZGiK.320.NGRP.116168,Rokitnica,miejscowość,wieś,18.68449538564566,54.272845236470346
PL.PZGiK.320.NGRP.116171,Rokitnica,miejscowość,wieś,20.492222246568108,51.67749996526328
PL.PZGiK.320.NGRP.116172,Rokitnica,miejscowość,wieś,19.637791766022243,51.909919206206496
PL.PZGiK.320.NGRP.116173,Rokitnica,miejscowość,wieś,19.249110946231042,51.569940104062226
PL.PZGiK.320.NGRP.116175,Rokitnica,miejscowość,część miasta,18.800642667891406,50.36438204054695
PL.PZGiK.320.NGRP.116176,Rokitnica-Kąty,miejscowość,wieś,20.519825985727984,51.68176684494904
PL.PZGiK.320.NGRP.116177,Rokitnica-Wieś,miejscowość,wieś,19.523078841760316,53.16171412857512
PL.PZGiK.320.NGRP.116178,Rokitnica-Wieś,miejscowość,część wsi,20.501035841167276,51.658694586836624
PL.PZGiK.320.NGRP.116179,Rokitnica A,miejscowość,część wsi,19.251327635695976,51.56599918427727
PL.PZGiK.320.NGRP.116180,Rokitnica B,miejscowość,część wsi,19.224776447652246,51.566023717831705
PL.PZGiK.320.NGRP.116181,Rokitnica C,miejscowość,część wsi,19.2253570107474,51.57325755811062
PL.PZGiK.320.NGRP.116182,Rokitnica Pierwsza,miejscowość,część wsi,20.49663138312555,51.67729571610624
PL.PZGiK.320.NGRP.116185,Rokitnik,miejscowość,wieś,20.802230239694925,54.10256545801829
PL.PZGiK.320.NGRP.116188,Rokitniki,miejscowość,kolonia,17.269202612270337,54.04298647712642
PL.PZGiK.320.NGRP.116189,Rokitno,miejscowość,wieś,15.641155140612959,52.549060085378514
PL.PZGiK.320.NGRP.116191,Rokitno,miejscowość,leśniczówka,15.631290855801549,52.542729733858444
PL.PZGiK.320.NGRP.116192,Rokitno,miejscowość,wieś,15.638094980638863,52.8690818254291
PL.PZGiK.320.NGRP.116194,Rokitno,miejscowość,wieś,15.047764166498698,52.95070138601075
PL.PZGiK.320.NGRP.116197,Rokitno,miejscowość,wieś,20.65233324438073,52.18720925129171
PL.PZGiK.320.NGRP.116198,Rokitno,miejscowość,wieś,23.287102076297067,52.122090563881706
PL.PZGiK.320.NGRP.116199,Rokitno,miejscowość,wieś,22.693417350608723,51.3945122065402
PL.PZGiK.320.NGRP.116200,Rokitno,miejscowość,wieś,23.800544274300538,50.4819236018213
PL.PZGiK.320.NGRP.116201,Rokitno,miejscowość,wieś,19.78082883453989,50.58359885783434
PL.PZGiK.320.NGRP.116203,Kolonia Rokitno,miejscowość,kolonia,23.313706147900458,52.12602352311089
PL.PZGiK.320.NGRP.116204,Rokitno-Majątek,miejscowość,osada,20.66903747791126,52.18583918539289
PL.PZGiK.320.NGRP.116206,Rokitno Szlacheckie,miejscowość,wieś,19.4329008279857,50.43188372456378
PL.PZGiK.320.NGRP.116207,Kolonia Rokitno,miejscowość,kolonia wsi,22.680270550707238,51.39120250766574
PL.PZGiK.320.NGRP.116210,Rokitowiec,miejscowość,wieś,18.707216697872,51.41433135705877
PL.PZGiK.320.NGRP.116211,Rokitowiec,miejscowość,przysiółek wsi,21.005299180744103,50.26659699380415
PL.PZGiK.320.NGRP.116213,Rokitów,miejscowość,wieś,22.762671415138037,50.81107906700136
PL.PZGiK.320.NGRP.116214,Rokitów,miejscowość,kolonia wsi,21.549947802040634,51.170083725430274
PL.PZGiK.320.NGRP.116215,Rokitówka,miejscowość,osada leśna,21.32111108254295,53.30888887618788
PL.PZGiK.320.NGRP.116217,Rokitówka,miejscowość,część miasta,21.787410663100623,49.89139259639415
PL.PZGiK.320.NGRP.116218,Rokity,miejscowość,wieś,17.684857192351544,54.33473650731881
PL.PZGiK.320.NGRP.116219,Rokity,miejscowość,wieś,14.829223760078746,53.13028000704831
PL.PZGiK.320.NGRP.116222,Roklewo,miejscowość,część wsi,17.231415314997868,54.11393429519468
PL.PZGiK.320.NGRP.116224,Rokocin,miejscowość,wieś,18.465190135954995,53.94557798712418
PL.PZGiK.320.NGRP.116225,Rokocina,miejscowość,wieś,20.121013487768245,52.33522580905545
PL.PZGiK.320.NGRP.116227,Rokosowo,miejscowość,wieś,16.8932910376296,51.78565718782365
PL.PZGiK.320.NGRP.116228,Rokosowo,miejscowość,część miasta,16.226084119205805,54.18590386322172
PL.PZGiK.320.NGRP.116229,Rokosowo,miejscowość,wieś,15.723632536688173,53.947619953701846
PL.PZGiK.320.NGRP.116230,Rokosowo,miejscowość,leśniczówka,15.726818814363547,53.93017828867138
PL.PZGiK.320.NGRP.116233,Rokosz,miejscowość,wieś,17.9532299020911,52.25461351811728
PL.PZGiK.320.NGRP.116234,Kokoszczyzna,miejscowość,osada leśna wsi,21.538274283292903,52.56648409173733
PL.PZGiK.320.NGRP.116236,Kolonia Rokitnik,miejscowość,kolonia wsi,20.7911705324707,54.091093382392174
PL.PZGiK.320.NGRP.116237,Rokotów,miejscowość,wieś,20.22818229412246,52.19607302820979
PL.PZGiK.320.NGRP.116239,Roków,miejscowość,wieś,19.526059255116554,49.89503321884726
PL.PZGiK.320.NGRP.116241,Rokszyce,miejscowość,wieś,20.45187939538635,51.787384606872294
PL.PZGiK.320.NGRP.116242,Rokszyce,miejscowość,wieś,22.652936053601596,49.72959282555402
PL.PZGiK.320.NGRP.116243,Rokszyce Drugie,miejscowość,wieś,19.62272160516518,51.396816350597064
PL.PZGiK.320.NGRP.116244,Rokszyce,miejscowość,wieś,19.622259788773125,51.404087688703704
PL.PZGiK.320.NGRP.116246,Rokszyców,miejscowość,część miasta,19.629449712928768,51.382948062632025
PL.PZGiK.320.NGRP.116247,Rokutów,miejscowość,wieś,17.923263203376717,51.922892904117965
PL.PZGiK.320.NGRP.116249,Rola,miejscowość,część miasta,19.313919974612638,50.09909840416979
PL.PZGiK.320.NGRP.116250,Rola,miejscowość,część wsi,20.245277839462602,49.86805553036476
PL.PZGiK.320.NGRP.116251,Rola,miejscowość,część wsi,20.434972890015864,49.83358887536411
PL.PZGiK.320.NGRP.116252,Rola,miejscowość,przysiółek wsi,20.346147344686297,49.760716499686694
PL.PZGiK.320.NGRP.116253,Rola,miejscowość,część wsi,20.392339939790443,49.7561895427121
PL.PZGiK.320.NGRP.116254,Rola,miejscowość,część wsi,20.257301622781213,49.71686455210079
PL.PZGiK.320.NGRP.116255,Rola,miejscowość,część wsi,20.34002584448877,49.744766085848575
PL.PZGiK.320.NGRP.116256,Rola Górna,miejscowość,część wsi,20.356305818655553,49.715549042666
PL.PZGiK.320.NGRP.116257,Rola,miejscowość,część wsi,20.42668423416124,49.729364646762036
PL.PZGiK.320.NGRP.116258,Rola,miejscowość,część wsi,20.39582233168362,49.67643446986213
PL.PZGiK.320.NGRP.116259,Rola,miejscowość,część wsi,20.08305552188683,49.935277824621096
PL.PZGiK.320.NGRP.116260,Rola,miejscowość,część wsi,20.080451660683213,49.85883755914539
PL.PZGiK.320.NGRP.116261,Rolówka,miejscowość,część wsi,20.896228928910585,49.60368711085949
PL.PZGiK.320.NGRP.116263,Rola,miejscowość,część wsi,21.469892145409975,49.8398648125674
PL.PZGiK.320.NGRP.116264,Rola,miejscowość,część wsi,19.966879661473854,49.55826651822491
PL.PZGiK.320.NGRP.116265,Rola,miejscowość,część wsi,20.44714641501504,49.625479984433014
PL.PZGiK.320.NGRP.116266,Rola,miejscowość,część wsi,20.36002538440426,49.52657409523876
PL.PZGiK.320.NGRP.116267,Pole,miejscowość,część wsi,19.660149787398346,49.939003623792225
PL.PZGiK.320.NGRP.116268,Rola,miejscowość,część wsi,19.694166603177223,49.94527779579475
PL.PZGiK.320.NGRP.116269,Rola,miejscowość,część wsi,19.620992828763935,49.85527837853744
PL.PZGiK.320.NGRP.116270,Rola,miejscowość,część wsi,19.459444931025715,49.77199096068982
PL.PZGiK.320.NGRP.116271,Byliny,miejscowość,część wsi,19.99981070672784,49.4217415685875
PL.PZGiK.320.NGRP.116272,Ciastkowa,miejscowość,część wsi,19.97609618661893,49.67915724742889
PL.PZGiK.320.NGRP.116273,Czarnotowa,miejscowość,część wsi,19.95538989571378,49.68943937649329
PL.PZGiK.320.NGRP.116274,Rola Dziurciakowa,miejscowość,część wsi,19.658581992017414,49.55000340210332
PL.PZGiK.320.NGRP.116275,Filipcowa,miejscowość,część wsi,19.96346754854773,49.687190124635585
PL.PZGiK.320.NGRP.116276,Rola Flakowa,miejscowość,przysiółek wsi,19.691404106278387,49.63670478140714
PL.PZGiK.320.NGRP.116278,Górniowa,miejscowość,część wsi,19.970537354698912,49.72056426276297
PL.PZGiK.320.NGRP.116279,Górniówka,miejscowość,część wsi,19.959034264088103,49.694729078941464
PL.PZGiK.320.NGRP.116280,Rola Gracowa,miejscowość,część wsi,19.666936416539414,49.54159205314468
PL.PZGiK.320.NGRP.116284,Jabconiowa,miejscowość,przysiółek wsi,19.794148498474897,49.71895643353881
PL.PZGiK.320.NGRP.116286,Rola Jędraskowa,miejscowość,część wsi,19.96870613128256,49.68455371673321
PL.PZGiK.320.NGRP.116287,Juszczęciowa,miejscowość,część wsi,19.972214765446925,49.70963237933714
PL.PZGiK.320.NGRP.116288,Juszczakowa,miejscowość,część wsi,19.95450418254604,49.69919494884474
PL.PZGiK.320.NGRP.116289,Rola Kamycko,miejscowość,przysiółek wsi,19.682192523538614,49.621369943797646
PL.PZGiK.320.NGRP.116290,Karpierzowa,miejscowość,część wsi,20.000346056974944,49.67139709431938
PL.PZGiK.320.NGRP.116292,Kolanowa,miejscowość,część wsi,19.724298667102392,49.62731871476944
PL.PZGiK.320.NGRP.116294,Kołatkowa,miejscowość,część wsi,19.970907957528976,49.682504641339406
PL.PZGiK.320.NGRP.116297,Leśniakowa,miejscowość,osada wsi,19.927860798709123,49.690072958011704
PL.PZGiK.320.NGRP.116298,Rola Łysiakowa,miejscowość,część wsi,19.654864407207057,49.43469350413376
PL.PZGiK.320.NGRP.116302,Rola Martowa,miejscowość,część wsi,19.961101915262034,49.68995400248811
PL.PZGiK.320.NGRP.116303,Matląkowa,miejscowość,część wsi,19.941999728092853,49.68453056790219
PL.PZGiK.320.NGRP.116304,Michalakowa,miejscowość,część wsi,19.994392629333422,49.67390180692192
PL.PZGiK.320.NGRP.116305,Mikułowa,miejscowość,część wsi,19.97594641424361,49.68259212144702
PL.PZGiK.320.NGRP.116306,Mońkowa,miejscowość,część wsi,19.9808087023464,49.679808254222486
PL.PZGiK.320.NGRP.116307,Morgi Sołtysie,miejscowość,część wsi,19.951499899604848,49.68524350498593
PL.PZGiK.320.NGRP.116309,Moskałowa,miejscowość,część wsi,19.965379973022294,49.70906252027017
PL.PZGiK.320.NGRP.116312,Rola Obyrtałowa,miejscowość,część wsi,19.655683702964684,49.570519569430424
PL.PZGiK.320.NGRP.116313,Ostafinowa,miejscowość,część wsi,19.858087127210258,49.801822187603186
PL.PZGiK.320.NGRP.116314,Paczkowa,miejscowość,część wsi,19.976343780172517,49.722267348259905
PL.PZGiK.320.NGRP.116316,Pustki,miejscowość,część wsi,19.959516445212646,49.70088112641513
PL.PZGiK.320.NGRP.116318,Pogwizdowa,miejscowość,część wsi,19.580354770788755,49.515303269871964
PL.PZGiK.320.NGRP.116319,Pajkowa,miejscowość,część wsi,19.95400199122509,49.68736746057544
PL.PZGiK.320.NGRP.116320,Pustelnikowa,miejscowość,część wsi,19.999098961320183,49.66717787126522
PL.PZGiK.320.NGRP.116321,Rapaczowa,miejscowość,część wsi,19.977993549931778,49.71834693754736
PL.PZGiK.320.NGRP.116322,Rapaczowa,miejscowość,część wsi,19.979333516672934,49.67994751376291
PL.PZGiK.320.NGRP.116323,Młyny,miejscowość,część wsi,19.931497312848308,49.68488814536092
PL.PZGiK.320.NGRP.116324,Rola Sikorowa,miejscowość,część wsi,19.65197242942203,49.57647664428698
PL.PZGiK.320.NGRP.116326,Sobalowa,miejscowość,część wsi,19.958330978513725,49.69924684225403
PL.PZGiK.320.NGRP.116327,Rola Sołtysa,miejscowość,część wsi,19.938485537048212,49.49467027856118
PL.PZGiK.320.NGRP.116328,Staszkowie,miejscowość,osada,19.68890637006642,49.63129889976818
PL.PZGiK.320.NGRP.116329,Stojebowa,miejscowość,część wsi,19.980953846149543,49.67707728284454
PL.PZGiK.320.NGRP.116330,Susiowa,miejscowość,część wsi,19.996999900707266,49.66788301246578
PL.PZGiK.320.NGRP.116331,Swałkowa,miejscowość,część wsi,19.901424730167957,49.68950626046362
PL.PZGiK.320.NGRP.116332,Rola Szczelinowska,miejscowość,część wsi,19.89077325393436,49.50527080499492
PL.PZGiK.320.NGRP.116333,Szczepańcowa,miejscowość,przysiółek wsi,19.946930993733673,49.69300561521767
PL.PZGiK.320.NGRP.116334,Szczerbowa,miejscowość,część wsi,19.986121028976896,49.67388265906226
PL.PZGiK.320.NGRP.116338,Tuptówka,miejscowość,część wsi,20.02419554272071,49.77235147546826
PL.PZGiK.320.NGRP.116340,Rola Wały,miejscowość,przysiółek wsi,19.658453329731252,49.59211584265167
PL.PZGiK.320.NGRP.116341,Rola Węgrzynowa,miejscowość,część wsi,19.651942218609523,49.56781004963558
PL.PZGiK.320.NGRP.116343,Wilczakowa,miejscowość,część wsi,19.984520256999783,49.677048995316774
PL.PZGiK.320.NGRP.116345,Wojtanowa,miejscowość,część wsi,19.97568555508638,49.71486506104132
PL.PZGiK.320.NGRP.116346,Woźnikowa,miejscowość,część wsi,19.97885703370972,49.72117976418135
PL.PZGiK.320.NGRP.116347,Wójcikówka,miejscowość,część wsi,19.97416670953966,49.713333350038916
PL.PZGiK.320.NGRP.116348,Wójcikowa Niżna,miejscowość,część wsi,19.928664872812266,49.682616367414106
PL.PZGiK.320.NGRP.116350,Wronowa,miejscowość,przysiółek wsi,20.001036105056915,49.72029839453938
PL.PZGiK.320.NGRP.116351,Spólnikowa,miejscowość,część wsi,19.821878171272267,49.54714228681897
PL.PZGiK.320.NGRP.116352,Rola Ziajowa,miejscowość,część wsi,19.656803357934365,49.55397890946248
PL.PZGiK.320.NGRP.116353,Żurowa,miejscowość,część wsi,19.967383782226644,49.71619811247584
PL.PZGiK.320.NGRP.116354,Rolandówka,miejscowość,część miasta,19.985830595140587,51.53904239474828
PL.PZGiK.320.NGRP.116356,Rolantowice,miejscowość,wieś,16.89676293838168,50.92571359359974
PL.PZGiK.320.NGRP.116357,Rolbik,miejscowość,wieś,17.579487741718868,53.92936226303957
PL.PZGiK.320.NGRP.116358,Role,miejscowość,wieś,17.146986733310243,54.11367872474594
PL.PZGiK.320.NGRP.116359,Role,miejscowość,wieś,15.910013270999928,53.83443992818612
PL.PZGiK.320.NGRP.116360,Role,miejscowość,wieś,22.415795569784922,51.97693601383153
PL.PZGiK.320.NGRP.116361,Role,miejscowość,część wsi,21.95799827020562,49.7926858514274
PL.PZGiK.320.NGRP.116362,Role,miejscowość,część wsi,21.969484729082954,49.7494068683008
PL.PZGiK.320.NGRP.116363,Role,miejscowość,część wsi,20.550833291244455,49.802777810716705
PL.PZGiK.320.NGRP.116364,Role,miejscowość,część wsi,20.822671620276857,49.65304010682593
PL.PZGiK.320.NGRP.116365,Role,miejscowość,część wsi,19.883465019311608,49.563629985485775
PL.PZGiK.320.NGRP.116366,Role,miejscowość,część wsi,19.58388889378969,49.84499996082386
PL.PZGiK.320.NGRP.116367,Role,miejscowość,część miasta,19.56611106800876,49.73638886303923
PL.PZGiK.320.NGRP.116368,Rolewice,miejscowość,wieś,15.802738024835557,52.97790053714332
PL.PZGiK.320.NGRP.116370,Rolica,miejscowość,część wsi,20.21132223654598,49.95196534536065
PL.PZGiK.320.NGRP.116374,Osiedle Rolnicze,miejscowość,część miasta,18.90863975175826,50.00093002796033
PL.PZGiK.320.NGRP.116375,Rolniki,miejscowość,część wsi,19.58114775622784,49.51393003715065
PL.PZGiK.320.NGRP.116376,Rolnowo,miejscowość,wieś,19.847599916321936,53.94390273021014
PL.PZGiK.320.NGRP.116379,Rolówka,miejscowość,część wsi,20.350174483403823,49.669719324517885
PL.PZGiK.320.NGRP.116382,Piszczelanka,miejscowość,część wsi,20.986471045873458,49.40824711657109
PL.PZGiK.320.NGRP.116383,Romaliny,miejscowość,osada,21.1299950705988,54.31995201635041
PL.PZGiK.320.NGRP.116388,Romaniuki,miejscowość,wieś,23.127291540672736,54.26212618378433
PL.PZGiK.320.NGRP.116392,Romanka Górna,miejscowość,leśniczówka,19.26522144902001,49.6067350968992
PL.PZGiK.320.NGRP.116394,Romanki,miejscowość,wieś,18.063249415729388,51.88064036006379
PL.PZGiK.320.NGRP.116395,Romanki,miejscowość,część wsi,23.11016526822635,50.00501050372787
PL.PZGiK.320.NGRP.116396,Romankowo,miejscowość,wieś,21.06148377526051,54.27143560958946
PL.PZGiK.320.NGRP.116397,Romanowce,miejscowość,wieś,23.25906641574592,54.156118862111605
PL.PZGiK.320.NGRP.116398,Romanowo,miejscowość,wieś,17.270588505734857,52.27393110473425
PL.PZGiK.320.NGRP.116399,Romanowo,miejscowość,kolonia,18.591526159109844,52.357410416562885
PL.PZGiK.320.NGRP.116400,Romanowo,miejscowość,wieś,16.715254184942122,50.347157686498065
PL.PZGiK.320.NGRP.116401,Romanowo,miejscowość,część wsi,19.546331856669738,54.18389816960357
PL.PZGiK.320.NGRP.116402,Romanowo,miejscowość,część wsi,18.879788809380408,52.94618076687513
PL.PZGiK.320.NGRP.116403,Romanowo,miejscowość,wieś,18.780304842966554,52.79949537342514
PL.PZGiK.320.NGRP.116404,Romanowo,miejscowość,część miasta,17.95930580203017,53.34537355795922
PL.PZGiK.320.NGRP.116405,Romanowo,miejscowość,część wsi,20.44444441849629,52.86666667874065
PL.PZGiK.320.NGRP.116406,Romanowo,miejscowość,wieś,21.02734208060202,52.87577113536185
PL.PZGiK.320.NGRP.116407,Romanowo,miejscowość,wieś,22.651417162393845,53.820802460339145
PL.PZGiK.320.NGRP.116409,Romanowo,miejscowość,wieś,23.83230485548382,53.015579876068756
PL.PZGiK.320.NGRP.116411,Romanowo Dolne,miejscowość,wieś,16.593740901381995,52.95159493090265
PL.PZGiK.320.NGRP.116412,Romanowo Dolne,miejscowość,część wsi,16.69417664736734,50.34599611288641
PL.PZGiK.320.NGRP.116413,Romanowo Górne,miejscowość,wieś,16.59090881943879,52.99157121410472
PL.PZGiK.320.NGRP.116414,Romanowo Górne,miejscowość,część wsi,16.730131061833966,50.34015135363061
PL.PZGiK.320.NGRP.116418,Romanów,miejscowość,wieś,17.351574205960333,51.72727926508426
PL.PZGiK.320.NGRP.116419,Romanów,miejscowość,wieś,17.096347332764754,50.69731910542994
PL.PZGiK.320.NGRP.116420,Romanów,miejscowość,wieś,18.367120923339847,51.62887452680678
PL.PZGiK.320.NGRP.116421,Romanów,miejscowość,część wsi,18.629805131018212,52.1607943533301
PL.PZGiK.320.NGRP.116422,Romanów,miejscowość,wieś,19.787222252025558,52.3011111502052
PL.PZGiK.320.NGRP.116423,Romanów,miejscowość,przysiółek wsi,19.938608253186246,52.312644024793435
PL.PZGiK.320.NGRP.116424,Romanów,miejscowość,wieś,23.16091673612291,52.185967166675965
PL.PZGiK.320.NGRP.116425,Romanów,miejscowość,wieś,20.85236541995879,51.77209281206466
PL.PZGiK.320.NGRP.116426,Romanów,miejscowość,część wsi,21.583461193823577,51.81485315185134
PL.PZGiK.320.NGRP.116427,Romanów,miejscowość,wieś,23.38680024581399,51.73856630159911
PL.PZGiK.320.NGRP.116428,Romanów,miejscowość,wieś,20.806210151677075,51.57979614331629
PL.PZGiK.320.NGRP.116429,Romanów,miejscowość,wieś,21.108007502211716,51.56331106316139
PL.PZGiK.320.NGRP.116430,Romanów,miejscowość,wieś,22.605211177531505,51.00273497661497
PL.PZGiK.320.NGRP.116431,Romanów,miejscowość,wieś,23.13439535066898,50.92675955852767
PL.PZGiK.320.NGRP.116432,Romanów,miejscowość,wieś,21.101210182023085,51.30611951967439
PL.PZGiK.320.NGRP.116433,Romanów,miejscowość,część wsi,20.829902040539878,51.25274854956405
PL.PZGiK.320.NGRP.116434,Romanów,miejscowość,część wsi,19.5275197469168,51.95307364263264
PL.PZGiK.320.NGRP.116435,Romanów,miejscowość,część miasta,19.334280291280994,51.80542020396327
PL.PZGiK.320.NGRP.116436,Romanów,miejscowość,wieś,19.586111130078248,51.65055551647224
PL.PZGiK.320.NGRP.116437,Romanów,miejscowość,część wsi,24.04000706299756,50.69997625397571
PL.PZGiK.320.NGRP.116438,Romanów,miejscowość,wieś,21.3995183353696,50.87924799772385
PL.PZGiK.320.NGRP.116439,Romanów,miejscowość,przysiółek wsi,21.548036148733754,50.85726473361883
PL.PZGiK.320.NGRP.116440,Romanów,miejscowość,część wsi,20.419387039973085,50.885516666285895
PL.PZGiK.320.NGRP.116441,Romanów,miejscowość,wieś,19.125802969762937,50.66849052662452
PL.PZGiK.320.NGRP.116444,Romanówek,miejscowość,przysiółek wsi,15.424947578839841,52.311850639511206
PL.PZGiK.320.NGRP.116445,Romanówek,miejscowość,wieś,19.88196834552627,51.79361146046709
PL.PZGiK.320.NGRP.116446,Romanówek,miejscowość,część wsi,22.97402494689798,50.86851219342623
PL.PZGiK.320.NGRP.116447,Romanówka,miejscowość,wieś,22.659920789159628,54.221133523215116
PL.PZGiK.320.NGRP.116448,Romanówka,miejscowość,wieś,23.32459865196976,53.53687646713977
PL.PZGiK.320.NGRP.116450,Romanówka,miejscowość,wieś,22.909658714057027,52.476958159074336
PL.PZGiK.320.NGRP.116451,Romanówka,miejscowość,część wsi,20.709672398908616,51.81940977837879
PL.PZGiK.320.NGRP.116453,Romanówka,miejscowość,wieś,23.06603511202709,51.186116422908526
PL.PZGiK.320.NGRP.116454,Romanówka,miejscowość,kolonia wsi,23.089519362826312,51.16050067117758
PL.PZGiK.320.NGRP.116455,Romanówka,miejscowość,wieś,23.335014554397567,50.58120516008518
PL.PZGiK.320.NGRP.116456,Romanówka,miejscowość,kolonia,22.231847983475888,51.22436428824966
PL.PZGiK.320.NGRP.116457,Romanówka,miejscowość,wieś,21.74505275776255,50.78691945717964
PL.PZGiK.320.NGRP.116458,Romanówka,miejscowość,przysiółek wsi,23.823897306656583,50.71501216972866
PL.PZGiK.320.NGRP.116460,Romanówka,miejscowość,wieś,19.652755905148574,51.3263297426569
PL.PZGiK.320.NGRP.116461,Romanówka,miejscowość,część miasta,20.955885053570174,50.012550352475316
PL.PZGiK.320.NGRP.116462,Kolonia Romanówka,miejscowość,kolonia wsi,23.331485381948447,53.53269829319023
PL.PZGiK.320.NGRP.116463,Kolonia Romanówka,miejscowość,kolonia wsi,22.90310280539262,52.484243493465364
PL.PZGiK.320.NGRP.116464,Romany,miejscowość,wieś,21.00071838059043,53.60423878583604
PL.PZGiK.320.NGRP.116465,Romany,miejscowość,wieś,22.24649770298175,53.40061695336727
PL.PZGiK.320.NGRP.116466,Romany,miejscowość,część wsi,22.0444330198973,52.16857881289551
PL.PZGiK.320.NGRP.116467,Romany-Fuszki,miejscowość,wieś,20.879322877552287,53.105040811038094
PL.PZGiK.320.NGRP.116468,Romany-Janki,miejscowość,część wsi,20.833484011825803,53.1734051810151
PL.PZGiK.320.NGRP.116469,Romany-Janowięta,miejscowość,wieś,20.866242287670936,53.096085002906456
PL.PZGiK.320.NGRP.116470,Romany-Karcze,miejscowość,część wsi,20.831343922986733,53.17958483917113
PL.PZGiK.320.NGRP.116471,Romany-Sebory,miejscowość,wieś,20.860316648143183,53.10679725247062
PL.PZGiK.320.NGRP.116472,Romany-Sędzięta,miejscowość,wieś,20.845991525636748,53.178684485722535
PL.PZGiK.320.NGRP.116473,Romany-Zajki,miejscowość,część wsi,20.83892622401192,53.17717816738942
PL.PZGiK.320.NGRP.116474,Romany-Zalesie,miejscowość,przysiółek wsi,20.76347093570731,53.18260588039901
PL.PZGiK.320.NGRP.116475,Romany Górskie,miejscowość,część wsi,20.867046713590426,53.10454470746771
PL.PZGiK.320.NGRP.116476,Romartów,miejscowość,wieś,19.26764023276962,52.140444047189284
PL.PZGiK.320.NGRP.116477,Romartów-Kolonia,miejscowość,kolonia wsi,19.263668202963924,52.15065256394809
PL.PZGiK.320.NGRP.116478,Romasy,miejscowość,część wsi,20.11561298979997,49.65362905947739
PL.PZGiK.320.NGRP.116480,Romaszki,miejscowość,wieś,23.052891051116834,51.82302905331362
PL.PZGiK.320.NGRP.116481,Mogiłki,miejscowość,część wsi,23.0742251114693,51.82655973968496
PL.PZGiK.320.NGRP.116482,Romaszkówka,miejscowość,kolonia wsi,23.150161791712694,53.47125531529427
PL.PZGiK.320.NGRP.116483,Romatowo,miejscowość,wieś,19.616167310848127,52.77735677190826
